"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2015,2,"AA","American Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",327.00,80.00,25.28,8.90,27.39,0.00,18.43,15.00,0.00,4280.00,1467.00,583.00,1166.00,0.00,1064.00,
2015,2,"AA","American Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",141.00,25.00,8.93,0.77,7.36,0.00,7.94,10.00,0.00,1355.00,338.00,70.00,356.00,0.00,591.00,
2015,2,"AA","American Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",51.00,13.00,7.97,0.99,1.73,0.00,2.30,3.00,0.00,656.00,424.00,98.00,76.00,0.00,58.00,
2015,2,"AA","American Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",43.00,8.00,4.23,0.00,1.51,0.00,2.26,4.00,0.00,437.00,220.00,0.00,127.00,0.00,90.00,
2015,2,"AA","American Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",152.00,37.00,15.51,1.11,10.46,0.00,9.92,14.00,0.00,1328.00,489.00,30.00,300.00,0.00,509.00,
2015,2,"AA","American Airlines Inc.","STX","Christiansted, VI: Henry E. Rohlsen",45.00,9.00,3.58,0.25,2.18,0.00,2.98,0.00,0.00,357.00,183.00,8.00,76.00,0.00,90.00,
2015,2,"AA","American Airlines Inc.","DSM","Des Moines, IA: Des Moines International",55.00,8.00,1.91,0.39,3.17,0.00,2.52,5.00,0.00,391.00,118.00,41.00,135.00,0.00,97.00,
2015,2,"AA","American Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",56.00,13.00,4.65,0.68,4.11,0.00,3.56,4.00,0.00,545.00,187.00,54.00,169.00,0.00,135.00,
2015,2,"AA","American Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",82.00,16.00,8.04,0.96,3.74,0.00,3.25,11.00,2.00,664.00,327.00,48.00,96.00,0.00,193.00,
2015,2,"AA","American Airlines Inc.","MEM","Memphis, TN: Memphis International",56.00,9.00,4.48,0.59,3.48,0.00,0.45,8.00,0.00,612.00,312.00,100.00,165.00,0.00,35.00,
2015,2,"AA","American Airlines Inc.","RIC","Richmond, VA: Richmond International",55.00,9.00,2.53,0.59,2.21,0.00,3.67,8.00,0.00,480.00,58.00,158.00,132.00,0.00,132.00,
2015,2,"AA","American Airlines Inc.","HDN","Hayden, CO: Yampa Valley",32.00,4.00,2.00,0.26,1.74,0.00,0.00,2.00,0.00,151.00,42.00,17.00,92.00,0.00,0.00,
2015,2,"AA","American Airlines Inc.","CMH","Columbus, OH: Port Columbus International",108.00,17.00,6.63,0.14,8.07,0.00,2.16,10.00,0.00,1379.00,659.00,42.00,433.00,0.00,245.00,
2015,2,"AA","American Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2015,2,"AS","Alaska Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",180.00,27.00,6.28,0.50,3.67,0.00,16.55,0.00,0.00,1927.00,467.00,11.00,85.00,0.00,1364.00,
2015,2,"AS","Alaska Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",3766.00,461.00,83.53,9.35,180.58,0.59,186.96,22.00,4.00,24841.00,4863.00,894.00,5169.00,33.00,13882.00,
2015,2,"AS","Alaska Airlines Inc.","SMF","Sacramento, CA: Sacramento International",156.00,21.00,8.11,0.57,7.48,0.00,4.84,0.00,0.00,834.00,373.00,30.00,188.00,0.00,243.00,
2015,2,"AS","Alaska Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",384.00,50.00,18.05,0.00,15.20,0.00,16.76,0.00,0.00,3009.00,1397.00,0.00,464.00,0.00,1148.00,
2015,2,"AS","Alaska Airlines Inc.","PDX","Portland, OR: Portland International",1030.00,134.00,26.23,4.10,48.59,0.00,55.09,10.00,1.00,7420.00,1814.00,402.00,1356.00,0.00,3848.00,
2015,2,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",419.00,94.00,13.73,0.76,61.65,1.00,16.86,2.00,4.00,6841.00,719.00,116.00,4518.00,23.00,1465.00,
2015,2,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",557.00,95.00,29.82,4.34,46.48,0.00,14.36,0.00,0.00,4512.00,1885.00,306.00,1720.00,0.00,601.00,
2015,2,"AS","Alaska Airlines Inc.","SAN","San Diego, CA: San Diego International",392.00,51.00,15.93,0.36,15.83,0.00,18.88,3.00,0.00,2677.00,691.00,10.00,405.00,0.00,1571.00,
2015,2,"AS","Alaska Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",254.00,30.00,5.19,0.00,13.59,0.00,11.22,1.00,0.00,1055.00,266.00,0.00,331.00,0.00,458.00,
2015,2,"AS","Alaska Airlines Inc.","BUR","Burbank, CA: Bob Hope",84.00,18.00,3.84,0.00,5.01,0.00,9.15,0.00,0.00,779.00,153.00,0.00,119.00,0.00,507.00,
2015,2,"AS","Alaska Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",204.00,34.00,7.40,0.08,7.19,0.00,19.33,1.00,0.00,2346.00,784.00,3.00,213.00,0.00,1346.00,
2015,2,"AS","Alaska Airlines Inc.","BLI","Bellingham, WA: Bellingham International",84.00,12.00,2.02,1.31,2.69,0.00,5.97,0.00,0.00,478.00,114.00,65.00,65.00,0.00,234.00,
2015,2,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",356.00,37.00,12.67,0.00,13.72,0.78,9.84,0.00,0.00,2033.00,1007.00,0.00,494.00,14.00,518.00,
2015,2,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",204.00,31.00,15.81,0.00,7.85,0.00,7.34,0.00,0.00,1316.00,888.00,0.00,224.00,0.00,204.00,
2015,2,"AS","Alaska Airlines Inc.","TUS","Tucson, AZ: Tucson International",32.00,4.00,0.00,0.00,1.99,0.00,2.01,0.00,0.00,120.00,0.00,0.00,48.00,0.00,72.00,
2015,2,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",96.00,11.00,6.36,0.25,3.79,0.61,0.00,0.00,0.00,289.00,171.00,8.00,87.00,23.00,0.00,
2015,2,"AS","Alaska Airlines Inc.","SAT","San Antonio, TX: San Antonio International",28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2015,2,"AS","Alaska Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",28.00,7.00,5.88,0.00,0.83,0.00,0.29,0.00,0.00,725.00,668.00,0.00,45.00,0.00,12.00,
2015,2,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",84.00,12.00,1.29,0.00,10.21,0.00,0.50,1.00,0.00,851.00,38.00,0.00,787.00,0.00,26.00,
2015,2,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",112.00,10.00,3.10,0.00,4.27,0.00,2.63,0.00,0.00,457.00,153.00,0.00,223.00,0.00,81.00,
2015,2,"AS","Alaska Airlines Inc.","GEG","Spokane, WA: Spokane International",132.00,22.00,10.54,0.00,7.10,0.00,4.36,0.00,0.00,638.00,386.00,0.00,134.00,0.00,118.00,
2015,2,"AS","Alaska Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",192.00,15.00,5.38,0.79,0.21,0.00,8.63,0.00,0.00,1159.00,403.00,23.00,6.00,0.00,727.00,
2015,2,"AS","Alaska Airlines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",872.00,107.00,30.23,6.60,18.28,1.80,50.09,24.00,0.00,6209.00,1872.00,435.00,528.00,52.00,3322.00,
2015,2,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",28.00,2.00,0.40,0.00,1.60,0.00,0.00,0.00,0.00,39.00,8.00,0.00,31.00,0.00,0.00,
2015,2,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",28.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,19.00,
2015,2,"AS","Alaska Airlines Inc.","STL","St. Louis, MO: Lambert-St. Louis International",28.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,234.00,234.00,0.00,0.00,0.00,0.00,
2015,2,"AS","Alaska Airlines Inc.","MCI","Kansas City, MO: Kansas City International",28.00,2.00,1.00,0.00,0.67,0.00,0.33,0.00,0.00,63.00,39.00,0.00,16.00,0.00,8.00,
2015,2,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",56.00,4.00,2.72,0.00,1.28,0.00,0.00,0.00,0.00,133.00,94.00,0.00,39.00,0.00,0.00,
2015,2,"AS","Alaska Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2015,2,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",96.00,13.00,0.50,0.00,11.37,0.00,1.13,11.00,1.00,663.00,12.00,0.00,596.00,0.00,55.00,
2015,2,"AS","Alaska Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",108.00,11.00,1.94,2.00,5.28,0.00,1.78,0.00,0.00,978.00,138.00,283.00,450.00,0.00,107.00,
2015,2,"AS","Alaska Airlines Inc.","TPA","Tampa, FL: Tampa International",28.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,156.00,51.00,0.00,0.00,0.00,105.00,
2015,2,"AS","Alaska Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",28.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,157.00,0.00,0.00,0.00,0.00,157.00,
2015,2,"AS","Alaska Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2015,2,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",28.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,106.00,45.00,0.00,61.00,0.00,0.00,
2015,2,"AS","Alaska Airlines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",120.00,23.00,5.73,1.12,14.74,0.00,1.41,0.00,5.00,964.00,367.00,44.00,479.00,0.00,74.00,
2015,2,"AS","Alaska Airlines Inc.","OGG","Kahului, HI: Kahului Airport",248.00,32.00,5.86,1.72,21.67,0.00,2.74,0.00,8.00,1356.00,680.00,49.00,521.00,0.00,106.00,
2015,2,"AS","Alaska Airlines Inc.","LIH","Lihue, HI: Lihue Airport",112.00,17.00,2.79,0.87,12.34,0.00,1.00,0.00,4.00,849.00,428.00,18.00,364.00,0.00,39.00,
2015,2,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Honolulu International",160.00,48.00,7.01,1.83,33.27,0.91,4.97,0.00,5.00,1792.00,378.00,57.00,1021.00,40.00,296.00,
2015,2,"AS","Alaska Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",52.00,9.00,3.90,1.00,2.10,0.00,2.00,2.00,0.00,495.00,223.00,21.00,145.00,0.00,106.00,
2015,2,"AS","Alaska Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",28.00,4.00,1.00,0.00,2.16,0.00,0.84,0.00,0.00,386.00,50.00,0.00,298.00,0.00,38.00,
2015,2,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",28.00,2.00,0.00,0.00,0.63,0.00,1.37,0.00,0.00,46.00,0.00,0.00,14.00,0.00,32.00,
2015,2,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",28.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,39.00,0.00,0.00,0.00,0.00,
2015,2,"AS","Alaska Airlines Inc.","ADQ","Kodiak, AK: Kodiak Airport",28.00,3.00,1.55,0.00,0.45,0.00,1.00,4.00,0.00,72.00,36.00,0.00,10.00,0.00,26.00,
2015,2,"AS","Alaska Airlines Inc.","BET","Bethel, AK: Bethel Airport",76.00,15.00,6.84,0.00,2.27,0.00,5.89,1.00,0.00,797.00,401.00,0.00,60.00,0.00,336.00,
2015,2,"AS","Alaska Airlines Inc.","BRW","Barrow, AK: Wiley Post/Will Rogers Memorial",72.00,15.00,0.37,0.68,4.40,0.00,9.55,4.00,2.00,481.00,10.00,17.00,116.00,0.00,338.00,
2015,2,"AS","Alaska Airlines Inc.","SCC","Deadhorse, AK: Deadhorse Airport",72.00,10.00,1.69,0.61,2.12,0.00,5.57,2.00,2.00,298.00,65.00,11.00,53.00,0.00,169.00,
2015,2,"AS","Alaska Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",140.00,21.00,8.03,1.80,3.68,0.00,7.48,2.00,2.00,1071.00,511.00,76.00,126.00,0.00,358.00,
2015,2,"AS","Alaska Airlines Inc.","KTN","Ketchikan, AK: Ketchikan International",168.00,26.00,11.31,1.00,5.56,0.00,8.13,1.00,2.00,1549.00,624.00,188.00,195.00,0.00,542.00,
2015,2,"AS","Alaska Airlines Inc.","JNU","Juneau, AK: Juneau International",276.00,37.00,14.59,3.10,5.98,0.00,13.33,4.00,5.00,2843.00,1603.00,218.00,146.00,0.00,876.00,
2015,2,"AS","Alaska Airlines Inc.","CDV","Cordova, AK: Merle K Mudhole Smith",56.00,7.00,3.36,0.00,0.14,0.00,3.50,1.00,1.00,316.00,117.00,0.00,6.00,0.00,193.00,
2015,2,"AS","Alaska Airlines Inc.","YAK","Yakutat, AK: Yakutat Airport",56.00,4.00,0.00,0.00,0.27,0.00,3.73,3.00,0.00,272.00,0.00,0.00,17.00,0.00,255.00,
2015,2,"AS","Alaska Airlines Inc.","SIT","Sitka, AK: Sitka Rocky Gutierrez",84.00,11.00,4.17,1.00,0.58,0.00,5.25,2.00,1.00,649.00,307.00,48.00,28.00,0.00,266.00,
2015,2,"AS","Alaska Airlines Inc.","PSG","Petersburg, AK: Petersburg James A Johnson",56.00,10.00,2.76,1.00,3.48,0.00,2.76,2.00,1.00,410.00,83.00,26.00,85.00,0.00,216.00,
2015,2,"AS","Alaska Airlines Inc.","WRG","Wrangell, AK: Wrangell Airport",56.00,6.00,0.00,1.00,0.70,0.00,4.30,2.00,1.00,298.00,0.00,19.00,20.00,0.00,259.00,
2015,2,"AS","Alaska Airlines Inc.","OME","Nome, AK: Nome Airport",56.00,14.00,2.79,2.44,3.06,0.00,5.72,5.00,1.00,654.00,110.00,100.00,84.00,0.00,360.00,
2015,2,"AS","Alaska Airlines Inc.","OTZ","Kotzebue, AK: Ralph Wien Memorial",56.00,7.00,5.03,0.00,0.36,0.00,1.61,3.00,3.00,380.00,243.00,0.00,21.00,0.00,116.00,
2015,2,"AS","Alaska Airlines Inc.","ADK","Adak Island, AK: Adak",8.00,2.00,0.00,0.00,0.53,0.00,1.47,0.00,0.00,75.00,0.00,0.00,9.00,0.00,66.00,
2015,2,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",3081.00,1068.00,225.04,23.18,353.14,0.17,466.47,350.00,11.00,73566.00,16003.00,2850.00,20985.00,22.00,33706.00,
2015,2,"B6","JetBlue Airways","PHL","Philadelphia, PA: Philadelphia International",118.00,36.00,9.61,2.11,11.14,0.00,13.14,18.00,0.00,2440.00,752.00,174.00,559.00,0.00,955.00,
2015,2,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3200.00,995.00,255.62,9.26,286.30,1.97,441.85,177.00,17.00,68446.00,17303.00,790.00,16094.00,221.00,34038.00,
2015,2,"B6","JetBlue Airways","SMF","Sacramento, CA: Sacramento International",71.00,16.00,4.15,1.00,2.17,0.00,8.68,1.00,0.00,968.00,230.00,188.00,116.00,0.00,434.00,
2015,2,"B6","JetBlue Airways","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",84.00,29.00,9.15,0.88,10.77,0.29,7.92,7.00,0.00,1609.00,583.00,112.00,443.00,9.00,462.00,
2015,2,"B6","JetBlue Airways","RSW","Fort Myers, FL: Southwest Florida International",455.00,189.00,63.93,6.68,82.15,0.00,36.25,30.00,1.00,11156.00,3859.00,814.00,3272.00,0.00,3211.00,
2015,2,"B6","JetBlue Airways","OAK","Oakland, CA: Metropolitan Oakland International",100.00,13.00,2.92,0.00,0.83,0.00,9.26,0.00,0.00,1142.00,151.00,0.00,41.00,0.00,950.00,
2015,2,"B6","JetBlue Airways","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1519.00,542.00,162.73,14.06,191.01,2.00,172.20,72.00,2.00,32701.00,10037.00,1808.00,7701.00,77.00,13078.00,
2015,2,"B6","JetBlue Airways","SJU","San Juan, PR: Luis Munoz Marin International",864.00,279.00,107.48,6.78,70.96,1.68,92.10,30.00,2.00,16869.00,6747.00,634.00,3097.00,148.00,6243.00,
2015,2,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",300.00,86.00,31.18,4.14,22.06,0.00,28.61,11.00,2.00,6342.00,2078.00,745.00,1199.00,0.00,2320.00,
2015,2,"B6","JetBlue Airways","MCO","Orlando, FL: Orlando International",1471.00,519.00,157.98,15.62,185.14,1.40,158.86,67.00,0.00,33280.00,11492.00,1309.00,7813.00,43.00,12623.00,
2015,2,"B6","JetBlue Airways","ROC","Rochester, NY: Greater Rochester International",83.00,30.00,12.42,0.40,9.42,0.00,7.76,4.00,0.00,1596.00,627.00,68.00,301.00,0.00,600.00,
2015,2,"B6","JetBlue Airways","SAN","San Diego, CA: San Diego International",99.00,32.00,10.70,5.44,13.10,0.00,2.77,8.00,3.00,1572.00,547.00,324.00,588.00,0.00,113.00,
2015,2,"B6","JetBlue Airways","TPA","Tampa, FL: Tampa International",478.00,174.00,63.84,5.61,52.84,0.00,51.70,23.00,0.00,11440.00,3797.00,526.00,2669.00,0.00,4448.00,
2015,2,"B6","JetBlue Airways","LGA","New York, NY: LaGuardia",532.00,239.00,56.16,0.36,112.62,0.93,68.94,25.00,6.00,14896.00,3537.00,21.00,6263.00,142.00,4933.00,
2015,2,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",57.00,21.00,8.90,0.63,5.74,0.00,5.72,3.00,1.00,1057.00,328.00,126.00,315.00,0.00,288.00,
2015,2,"B6","JetBlue Airways","EWR","Newark, NJ: Newark Liberty International",550.00,191.00,65.74,2.72,52.25,1.44,68.85,32.00,0.00,11788.00,3358.00,385.00,3002.00,60.00,4983.00,
2015,2,"B6","JetBlue Airways","PWM","Portland, ME: Portland International Jetport",72.00,24.00,11.67,1.43,5.10,0.00,5.80,8.00,0.00,1541.00,697.00,51.00,265.00,0.00,528.00,
2015,2,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",394.00,107.00,28.00,7.25,47.49,0.00,24.26,8.00,10.00,7038.00,1845.00,564.00,2668.00,0.00,1961.00,
2015,2,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",76.00,34.00,8.74,2.28,13.59,0.00,9.40,4.00,0.00,2195.00,464.00,328.00,554.00,0.00,849.00,
2015,2,"B6","JetBlue Airways","BDL","Hartford, CT: Bradley International",288.00,111.00,46.00,1.51,16.20,0.00,47.29,17.00,0.00,7144.00,2624.00,92.00,636.00,0.00,3792.00,
2015,2,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",320.00,99.00,29.12,8.37,50.66,0.19,10.66,10.00,4.00,5332.00,1630.00,772.00,2176.00,7.00,747.00,
2015,2,"B6","JetBlue Airways","SEA","Seattle, WA: Seattle/Tacoma International",132.00,33.00,11.60,1.26,11.08,0.09,8.95,6.00,2.00,2207.00,679.00,143.00,566.00,4.00,815.00,
2015,2,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",149.00,54.00,16.63,1.38,17.84,0.00,18.15,15.00,0.00,3425.00,835.00,186.00,1010.00,0.00,1394.00,
2015,2,"B6","JetBlue Airways","HPN","White Plains, NY: Westchester County",302.00,108.00,44.24,1.36,16.37,1.52,44.50,25.00,0.00,7533.00,2551.00,48.00,796.00,195.00,3943.00,
2015,2,"B6","JetBlue Airways","SYR","Syracuse, NY: Syracuse Hancock International",112.00,42.00,14.68,0.21,16.85,0.00,10.26,6.00,0.00,2553.00,1111.00,20.00,531.00,0.00,891.00,
2015,2,"B6","JetBlue Airways","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",661.00,277.00,88.65,7.08,105.58,1.88,73.81,47.00,0.00,16476.00,5543.00,1003.00,4688.00,50.00,5192.00,
2015,2,"B6","JetBlue Airways","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",113.00,33.00,11.86,1.56,12.05,0.00,7.53,15.00,1.00,2405.00,1096.00,108.00,545.00,0.00,656.00,
2015,2,"B6","JetBlue Airways","CHS","Charleston, SC: Charleston AFB/International",140.00,48.00,12.48,3.16,17.29,0.00,15.08,10.00,0.00,3592.00,909.00,552.00,1089.00,0.00,1042.00,
2015,2,"B6","JetBlue Airways","LGB","Long Beach, CA: Long Beach Airport",569.00,107.00,23.66,3.36,17.20,0.07,62.71,7.00,1.00,7324.00,1607.00,371.00,678.00,10.00,4658.00,
2015,2,"B6","JetBlue Airways","BTV","Burlington, VT: Burlington International",84.00,21.00,9.02,1.12,4.68,0.00,6.18,4.00,0.00,1868.00,967.00,172.00,239.00,0.00,490.00,
2015,2,"B6","JetBlue Airways","SAV","Savannah, GA: Savannah/Hilton Head International",84.00,28.00,7.35,0.98,15.06,0.00,4.62,6.00,0.00,1635.00,491.00,278.00,659.00,0.00,207.00,
2015,2,"B6","JetBlue Airways","IAD","Washington, DC: Washington Dulles International",146.00,43.00,17.72,2.50,8.02,0.00,14.76,19.00,0.00,2678.00,870.00,265.00,571.00,0.00,972.00,
2015,2,"B6","JetBlue Airways","ABQ","Albuquerque, NM: Albuquerque International Sunport",16.00,7.00,0.88,1.00,2.15,0.00,2.97,0.00,0.00,404.00,22.00,239.00,50.00,0.00,93.00,
2015,2,"B6","JetBlue Airways","SLC","Salt Lake City, UT: Salt Lake City International",121.00,38.00,11.57,0.24,8.78,0.15,17.25,1.00,0.00,2459.00,894.00,7.00,346.00,17.00,1195.00,
2015,2,"B6","JetBlue Airways","MSY","New Orleans, LA: Louis Armstrong New Orleans International",96.00,38.00,13.65,0.60,8.48,0.00,15.27,6.00,0.00,3073.00,1096.00,91.00,497.00,0.00,1389.00,
2015,2,"B6","JetBlue Airways","BUF","Buffalo, NY: Buffalo Niagara International",313.00,105.00,35.64,6.07,26.53,0.00,36.77,23.00,0.00,6683.00,1940.00,1093.00,1037.00,0.00,2613.00,
2015,2,"B6","JetBlue Airways","STX","Christiansted, VI: Henry E. Rohlsen",28.00,8.00,4.22,1.00,1.90,0.00,0.88,0.00,0.00,589.00,199.00,236.00,42.00,0.00,112.00,
2015,2,"B6","JetBlue Airways","BUR","Burbank, CA: Bob Hope",28.00,5.00,1.52,0.56,1.66,0.00,1.27,1.00,0.00,363.00,92.00,53.00,61.00,0.00,157.00,
2015,2,"B6","JetBlue Airways","HOU","Houston, TX: William P Hobby",56.00,22.00,8.22,1.03,9.36,0.00,3.39,4.00,0.00,1246.00,420.00,191.00,465.00,0.00,170.00,
2015,2,"B6","JetBlue Airways","DCA","Washington, DC: Ronald Reagan Washington National",794.00,243.00,70.44,11.13,64.14,0.92,96.37,63.00,3.00,14086.00,4190.00,847.00,2525.00,36.00,6488.00,
2015,2,"B6","JetBlue Airways","AUS","Austin, TX: Austin - Bergstrom International",166.00,50.00,16.73,2.41,11.91,0.00,18.95,6.00,0.00,3835.00,1850.00,198.00,545.00,0.00,1242.00,
2015,2,"B6","JetBlue Airways","RIC","Richmond, VA: Richmond International",162.00,48.00,17.32,2.51,12.68,0.00,15.48,22.00,0.00,2689.00,848.00,174.00,563.00,0.00,1104.00,
2015,2,"B6","JetBlue Airways","SWF","Newburgh/Poughkeepsie, NY: Stewart International",56.00,17.00,8.13,0.00,5.05,0.00,3.82,0.00,0.00,850.00,501.00,0.00,136.00,0.00,213.00,
2015,2,"B6","JetBlue Airways","PVD","Providence, RI: Theodore Francis Green State",84.00,30.00,10.42,0.53,5.82,0.00,13.22,8.00,0.00,1757.00,654.00,17.00,194.00,0.00,892.00,
2015,2,"B6","JetBlue Airways","JAX","Jacksonville, FL: Jacksonville International",240.00,84.00,31.55,3.93,23.92,0.00,24.60,13.00,0.00,5116.00,2065.00,516.00,939.00,0.00,1596.00,
2015,2,"B6","JetBlue Airways","SJC","San Jose, CA: Norman Y. Mineta San Jose International",16.00,2.00,0.72,0.00,0.54,0.00,0.74,1.00,2.00,125.00,50.00,0.00,30.00,0.00,45.00,
2015,2,"B6","JetBlue Airways","BQN","Aguadilla, PR: Rafael Hernandez",56.00,18.00,6.50,2.33,5.09,0.00,4.09,2.00,1.00,825.00,272.00,176.00,183.00,0.00,194.00,
2015,2,"B6","JetBlue Airways","RDU","Raleigh/Durham, NC: Raleigh-Durham International",194.00,60.00,22.63,2.27,19.40,0.09,15.61,25.00,0.00,3213.00,1231.00,219.00,738.00,13.00,1012.00,
2015,2,"B6","JetBlue Airways","STT","Charlotte Amalie, VI: Cyril E King",96.00,30.00,13.35,1.56,8.78,0.00,6.31,4.00,0.00,1938.00,928.00,171.00,379.00,0.00,460.00,
2015,2,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",108.00,32.00,12.52,1.48,10.54,0.00,7.45,13.00,0.00,1979.00,876.00,206.00,386.00,0.00,511.00,
